id,name,street,stars,latitude,longitude,imageUrl,locationId
625,Al Centro Luxury Home,Largo San Sebastiano,2,41.0727566,14.3309922,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1577
626,Albergo D'Onofrio,Viale Minieri,3,41.2132377,14.5264806,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7474
627,Hotel Montestella 1914,Corso Vittorio Emanuele,1,40.6770825,14.7658797,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6366
628,Villa D'Errico Events and B&B,Via Appia,4,41.0741033,14.2901083,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1554
629,Albergo Ristorante Maracaibo,Via Vescovo Angelo Massarelli,3,41.2857277,14.5589396,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2021
630,Albergo 'A Capuana,Via Lupariello,3,41.2832938,14.5639958,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2021
631,Villa Verde Eventi e Ricevimenti,Via San Giacomo,4,41.0690632,14.5435919,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4283
632,Il Mirto residence,via Sirene VIII,2,40.004154,15.3584826,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1193
633,HURZ - Giardino Sannita,Contrada Piana Romana,3,41.2053512,14.8700539,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5442
634,"Albergo ""Diffuso"" Campolattaro",Via Palazzo,1,41.2873879,14.7335357,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1246
635,Santa Chiara Boutique Hotel,Via Benedetto Croce,4,40.8480379,14.2540381,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
636,Golden Residence,Via Cesarelle I Traversa,4,41.3084453,14.105415,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1102
637,B&b Elia,Via Torino,1,40.8557885,14.2692032,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
638,UnaHotels Napoli,Piazza Giuseppe Garibaldi,3,40.851802,14.2674502,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
639,Hotel Sayonara,Piazza Giuseppe Garibaldi,4,40.8532097,14.270282,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
640,Villarena Relais,Via Amerigo Vespucci,1,40.5856966,14.3482371,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
641,La Certosa,Largo Argentina,3,40.5835449,14.3573394,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
642,Hotel Fortuna,Via Nino Bixio,3,40.905581,14.4057746,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1755
643,Hotel Regina,Via Nazionale Appia,3,41.0729115,14.3150979,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1490
644,Hotel delle Rose,Via Magna Grecia,2,40.4215302,15.0068281,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
645,Residence Due Torri,Strada Statale 163,2,40.644249,14.6490967,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3860
646,Hotel Cenacolo,Via del Cenacolo,5,40.8896635,14.4299393,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7259
647,Toledo H,Via Toledo,3,40.8473928,14.2495832,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
648,Verdeblu House,,2,40.0606625,15.4638678,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6534
649,Smart Hotel Napoli,Molo Angioino,5,40.8386026,14.2581334,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
650,Metro 900,Corso Vittorio Emanuele,1,40.8316563,14.2193999,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
651,Hotel Al Mulino,Via La Fabbrica,2,40.5559649,14.2076404,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,223
652,Le Sirenuse,Via Cristoforo Colombo,5,40.6287732,14.4876265,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
653,Hotel Village Marina,Via delle Viole,3,40.44554,14.9765004,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
654,Hotel Cristallo Paestum,Via Pagliaio della Madonna,2,40.4471991,14.9761101,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
655,Hotel Delfa,Via Laura,1,40.447443,14.9772933,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
656,Meridiana Hotel,Via Laura,4,40.4477642,14.9788553,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
657,Hotel Casale 900,Via Laura,3,40.4433315,14.9809513,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
658,Clorinda Paestum Hotel,Viale dei Pini,5,40.4388161,14.9819805,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
659,Grand Hotel Paestum,Via Laura,4,40.4355224,14.9846426,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
660,"Hotel il Villaggio, Cylentios,",Torre Oliva,2,40.0619358,15.5006214,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6534
661,suite rodino 24,Piazzetta Giulio Rodinò,4,40.8356144,14.2412932,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
662,Villa Lembo,nazionale,5,40.2182902,14.9960165,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4467
663,Hotel La Perla,Via Miglina,4,40.612199,14.5373388,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5731
664,Albergo California Positano,Via Cristoforo Colombo,3,40.6285141,14.4885562,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
665,Hotel Palazzo Guardati,Via Sant'Antonino,3,40.6268251,14.3754849,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
666,La Corricella,Via Marina Corricella,3,40.7613771,14.0319161,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5799
667,Hotel Silverado,Via Bugnano,5,40.9785807,14.2709065,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4974
668,Atlantic Hotel,Via Leonardo Mazzella,4,40.7345905,13.9514795,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3443
669,Albergo Terme Italia,Via Salvatore Girardi,4,40.7501225,13.9180864,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1545
670,50 Suite,Via Giambattista Pergolesi,4,40.8311086,14.2253321,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
671,Imperial Hotel Tramontano,Via Vittorio Veneto,4,40.6275746,14.3720135,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
672,Villa Bellavista hotel,via Rezzola,3,40.6105821,14.5240042,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5731
673,Grand Hotel Ambasciatori,Via Califano,4,40.6305024,14.3832372,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
674,Villa Gervasio,Via Bellavista,2,40.8059515,14.0687962,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,448
675,Le Axidie,Via Marina di Equa,2,40.6590724,14.4165791,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8185
676,Flower Home,Emanuele Di Sergio,5,40.3536867,14.9869699,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
677,Domus Imdomita,Via F. Scotti,3,40.3536255,14.9866874,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
678,Agritourismo La Petrosa,Via Fabbrica,3,40.1906224,15.1965818,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1782
679,Hotel Zi' Teresa,Vico Terzo Rota,4,40.6276672,14.3843376,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
680,Grand Hotel Riviera,Via Califano,3,40.630969,14.3837374,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
681,Hotel Isabella,Via Cocumella,5,40.6315776,14.3893097,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
682,Hotel La Pergola,Vico Primo Rota,1,40.6311736,14.3896276,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
683,Hotel Florida,Vico Primo Rota,3,40.6313568,14.3894841,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
684,Villa Vittoria,Via Cocumella,5,40.6323654,14.3906327,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
685,Hotel Mediterraneo,Corso Marion Crawford,3,40.6346908,14.3904532,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
686,Villa Crawford,Via Nuovo Rione Cappuccini,4,40.6363,14.3918082,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
687,Hotel Tourist,Corso Italia,3,40.6269532,14.3832614,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
688,Vesuvio Inn Bed & Wine Experience,Via Panoramica,5,40.7835633,14.4613821,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,893
689,Terra Di Fuoco agriturismo/camere,via Vicinale Lavarella,3,40.80303,14.4639901,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,893
690,Hotel Caravel,Corso Marion Crawford,4,40.6327745,14.3921502,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
691,MelRose Sorrento,Via Parsano,4,40.6228565,14.3749921,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
692,Sea Breeze,Via Fontanelle,3,40.6082593,14.3349021,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
693,Central Park,Via Massa Turro,3,40.6113737,14.3458868,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
694,Villa,Via la Fabbrica,1,40.5568146,14.2084683,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,223
695,O'Sole Mio,Via Crapolla II,1,40.7513906,14.505176,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5599
696,B&D Rooms,Corso Italia,5,40.6267308,14.3790292,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
697,Radisson Hotel,Via Variante 7 Bis,5,40.932007,14.5165018,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2153
698,Casa Sul Faro,Via Faro,4,40.7684461,14.0163346,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5799
699,Roccamonfina Palace Hotel,,4,41.2880287,13.982688,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6085
700,Villa Oriana Relais,Via Privata Rubinacci,5,40.6275542,14.3911833,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
701,Art Hotel Gran Paradiso,Via Privata Rubinacci,4,40.6273975,14.3933786,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
702,Hotel Cristina,Via Privata Rubinacci,1,40.6286464,14.3929119,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
703,Hotel Dei Boschi Scialone,Viale delle Terme,5,41.2906677,13.9869775,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6085
704,Melrose,Via Parsano,2,40.6224551,14.3747402,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
705,Hotel Sirena,Lungomare delle Tartarughe,3,40.233487,14.9503886,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4467
706,Residence La Tavolozza,Via Cristoforo Colombo,4,40.6292981,14.4874347,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
707,Hotel Il Giardino,via Giardino,2,40.0545673,15.4932855,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6534
708,Hotel Savoia,Via Cristoforo Colombo,3,40.6298249,14.4866926,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
709,Hotel Antiche Terme,Via Bagni,3,41.13298,14.7725951,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,649
710,Grand Hotel La Pace,Via Tordara,5,40.62458,14.4010873,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6784
711,La Baita Agriturismo,Via Radicosa,4,40.6278387,14.5687072,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2337
712,Borgo Sant'Andrea,via Giovanni Augustariccio,1,40.6189689,14.5765132,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2337
713,Hotel Artemide,Via Benedetto Croce,4,40.973751,14.2164658,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,424
714,Paradiso Di Lettere Resort,Via San Martino,1,40.7067025,14.549613,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3646
715,Villa Durrueli,Via Traversa Mirabella,4,40.7361094,13.9535613,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3443
716,Home Olympus Vesuvio,Via Passanti-Scafati,5,40.7748626,14.5039187,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5599
717,La Solara,Via Capo,4,40.6240843,14.3523476,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
718,Villa Sabrina,Via Capo,3,40.6257791,14.3515255,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
719,Hotel Dania,Via Capo,1,40.6274184,14.3535163,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
720,Atlantic Palace,Via Capo,4,40.627142,14.3571199,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
721,Grand Hotel Vesuvio,Via Nastro Verde,4,40.6260102,14.3584328,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
722,Vesuvius Luxury Suites,Via Duomo,1,40.8542543,14.2582699,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
723,B&B Palazzina Avallone Hotel,Vico Avallone,5,40.8589043,14.2602866,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
724,Antum Hotel,Viale Principe di Napoli,3,41.139668,14.7709319,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,649
725,Schu,Via Marittima,4,40.4319297,14.9793801,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,73
726,VHome B&B,Via Parsano,5,40.622901,14.3751361,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
727,Voce Del Mare,Via Costiera Amalfitana,5,40.6667378,14.7180614,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8198
728,Villa Milù,via Croce,1,40.6127494,14.523999,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5731
729,Hotel Villa Sirena,Via Sant'Angelo,3,40.6978981,13.89255,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7129
730,Tea Palace,Via Nazionale Appia,3,41.0733057,14.2956722,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1554
731,Nap Hostel Spaccanapoli,Via Pasquale Scura,3,40.8455188,14.2467736,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
732,The Duomo House by House In Naples,Via Duomo,4,40.8527696,14.2589412,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
733,Casa Angelina,Via G. Capriglione,5,40.6144553,14.5218021,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5731
734,Punta Regina hotel,Via Pasitea,2,40.6280566,14.4830811,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
735,Hotel Posa Posa,Via Pasitea,1,40.6283481,14.4801569,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
736,Hotel Pasitea,Via Pasitea,2,40.6286856,14.482383,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
737,Hotel Villa Franca,Via Pasitea,4,40.62814,14.4843007,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
738,Hotel Villa Magia,Via San Giovanni,4,40.627909,14.4843644,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
739,Hotel Montemare,Via Pasitea,4,40.6273944,14.4845541,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
740,Taverna del Capitano,Piazza delle Sirene,4,40.5835975,14.356747,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
741,Lo Scoglio,Piazza delle Sirene,4,40.5832563,14.3556721,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4018
742,Il Nido,Via Nastro Verde,3,40.6176962,14.3616132,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
743,Garden Riviera hotel/ristorante,via Fontana Nuova,4,40.285529,14.951362,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1711
744,Grand Hotel Royal,Viale G. Mazzini,4,40.7464953,14.4967669,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5599
745,Palazzo Sant'Antonio,Via Sant'Antonio ai Monti,3,40.8480363,14.2415079,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
746,Risorgimento Hotel/Ristorante,Via Antonio Coppola,4,40.6279842,14.5648564,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2337
747,White 1903,Via Cardinale Luigi Lavitrano,5,40.735814,13.8603689,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2917
748,IL Cavaliere dei Conti - Agriturismo,Via Capodimuro,5,40.6689337,14.7092274,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8198
749,Carlo III Apartament,Piazza Carlo III,4,40.8619665,14.2664392,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
750,Hotel Matilde,Piazzetta Matilde Serao,3,40.8382319,14.2489435,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
751,Villa Italia,Via Pendola,3,40.6286125,14.533971,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,55
752,Palazzo Goyze,Via Francesco Saverio Correra,3,40.8509872,14.2485371,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
753,Anna Belle,Via Nastro Verde,5,40.6207233,14.3659948,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
754,L'Ancora - hotel,Via Cristoforo Colombo,4,40.6284085,14.4880075,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
755,Hotel Parco delle Agavi,Strada Statale,1,40.7443812,13.871211,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2917
756,Hotel Santa Lucia,Via Alfonso Gatto,5,40.6502559,14.6259518,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4240
757,Hotel Smeraldo,Via G. Capriglione,3,40.6139902,14.5223493,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5731
758,EraOra Village,Via Spineta Nuova,4,40.5586163,14.9035453,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,624
759,B&B Il Perale,Contrade Perale,5,40.1654732,15.5382958,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1573
760,Agriturismo San Martino,Via Pietrarsa,2,40.8555995,14.1279331,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5829
761,B&B Incanto,Via Viulo,5,40.8148148,14.3763818,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5669
762,Suite dei catalani,Via Agostino Depretis,5,40.8416337,14.2542705,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
763,Palazzo Doria d'Angri,Piazzetta Sette Settembre,3,40.8469873,14.249574,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
764,B&B Alle Carceri Dei Filangieri,Vico Crocifisso,5,40.9818809,14.9497054,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3564
765,Hotel Zi' Ntonio,Via Torricella,5,40.6498674,14.6052222,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6996
766,Treville hotel,,1,40.626508,14.4968967,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
767,Hotel Le Agavi,Via Guglielmo Marconi,2,40.6264079,14.4789164,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5697
768,Villa Torre Antica,Via Indipendenza,4,40.4562491,15.5487093,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,402
769,SuperOtium,Via Santa Teresa degli Scalzi,4,40.8540436,14.2496696,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
770,Hotel Montana,Via Torricella,5,40.6042035,14.3753232,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
771,Hotel Iaccarino,Via Nastro Verde,4,40.6085823,14.3748068,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
772,O' Sole Mio hotel,Via Deserto,5,40.6107708,14.3684241,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
773,Oasi Olimpia Relais,Via Deserto,3,40.611039,14.3701721,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
774,Pericle agriturismo,Strada Provinciale 43,4,40.8537097,15.0423059,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1602
775,Casa Hosteno,Vico Pallonetto Santa Chiara,5,40.8480377,14.2554101,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
776,B&B Blu Infinito,Via Porto,2,40.6780199,14.7476574,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6366
777,Hotel Polo Nautico,Via Lungomare Colombo,2,40.6614757,14.795809,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6366
778,Grand Hotel President,Via Parise,3,40.6227929,14.3670061,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7293
779,Grand Hotel Santa Maria,Via Senatore Peppino Manente Comunale,4,40.2818907,14.9463324,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1711
780,Holiday Inn Cava de' Tirreni,Viale Riccardo Romano,5,40.7137492,14.7016512,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1892
781,Mini Hotel,Via San Gennaro Agnano,3,40.8209546,14.1498455,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5829
782,Hotel Pixunte,Via Nazionale,3,40.0739205,15.5205429,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6895
783,Vittoria,Corso Garibaldi,3,40.0749634,15.6266774,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6938
784,Hotel del Sole al Plebiscito,Via Giuseppe Mazzini,4,40.0745199,15.6329646,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6938
785,B&B Santa Rosalia,,3,40.0175172,15.3859272,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1193
786,Park Hotel Vesuvio,Via dell'Osservatorio,2,40.8228264,14.3879074,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6713
787,Hotel Margherita,Via Umberto I,3,40.609853,14.5298013,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5731
788,Salgar,Via Nuova Marina,4,40.846312,14.2640318,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4721
