id,name,street,stars,latitude,longitude,imageUrl,locationId
171,Hotel Rosabianca,,4,44.3482972,9.2296583,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
172,Hotel Tigullio Royal,,4,44.3484263,9.2294739,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
173,Hotel Il Gatto,,3,44.3518694,9.2252746,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
174,Diana,Via Garibaldi,3,44.0138706,8.1815286,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
175,Beau Sejour,"Via Garibaldi, 102",3,44.0135234,8.1810736,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
176,Hermitage,"Via Roma, 152",3,44.0406488,8.1233132,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8292
177,Hotel Europa,,4,44.3491151,9.2341313,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
178,Hotel Fernanda,,1,44.349068,9.2336423,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
179,Gandolfo,,3,44.0127118,8.1801126,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
180,Lamberti,"Via Gramsci, 57",3,44.0105009,8.1774855,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
181,Savoia,Via Gramsci,3,44.0104463,8.1779215,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
182,Eden,Passeggiata Cadorna,3,44.0122253,8.1795237,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
183,Tirreno,,3,44.0124763,8.1798096,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
184,Badano,,3,44.0096619,8.1765908,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
185,Europa e Concordia,,3,44.0084143,8.1744936,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,97
186,Le Fate,,1,44.5032027,9.4666349,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6917
187,Ristorante Hotel dell'Orto,,3,44.3164069,9.3240789,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2099
188,Bed and Breakfast Casa Aurora,,2,44.4074056,8.9289979,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
189,Il Nido del Falco,,2,44.2396256,9.8559602,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1142
190,Hotel Jolanda,,3,44.2690163,9.3909515,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7158
191,B&B Dreamland,,2,44.2731374,9.5274572,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1830
192,B&B I Quattro Venti,,2,44.0742151,9.7954725,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
193,La grande Foresta,,2,43.9909109,7.7681826,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4296
194,La Tana delle Volpi,,2,43.9922744,7.7661172,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7810
195,Bed&Breakfast Palazzo Morali,,2,44.4084927,8.9288591,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
196,Bed & Breakfast Il Tulipano,"Via Rì di Polverara, 2a",2,44.1546274,9.7962796,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5956
197,Residence Etruria,,2,43.8005967,7.7039596,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5005
198,Bed & Breakfast Casa del Sole,"Via Madonna della Ruota, 41",2,43.7931717,7.6926013,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5005
199,Lora,"Via dei Bagni, 1",3,43.7849544,7.6809264,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
200,Residence dei Fiori,"Via Arziglia, 40",2,43.7837586,7.6785184,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,817
201,Residence du Parc,,2,43.801272,7.705727,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5005
202,Belvedere,,3,44.0528976,9.8366858,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5693
203,Hotel Villa Belvedere,,3,44.1817937,9.5865453,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,799
204,Villa Margherita Bed And Breakfast,"Via Trento e Trieste, 31",3,44.1724412,9.6110593,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
205,Hotel Acqua Marina,,3,44.326147,8.5001224,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,129
206,Nuovo Metropol,"Via Filippo Gentile, 1",1,44.3256176,8.4996297,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,129
207,Belvedere,,3,44.3250428,8.4946964,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,129
208,Hotel Sereno,"Viale del parco, 2",3,44.3906081,8.6490677,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2251
209,Albergo Bandoni,,1,44.3488211,9.231372,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
210,Hotel Vesuvio,,3,44.3488134,9.2311896,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5869
211,Hotel Eden,"Vico Dritto, 18",3,44.3037723,9.2086214,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5688
212,Domina Home Piccolo,"Piazza Vincent Ardissone, 1",4,44.3056138,9.2110606,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5688
213,Hotel Europa,"Viale Liguria, 24",3,44.3288268,8.5051848,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,129
214,L'Arcobaleno,,2,44.099982,9.7441134,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
215,Hotel Portofino Kulm,"Via Bernardo Gaggini, 23",4,44.3345148,9.1716044,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1201
216,Hotel Jolanda,"Via Luisito Costa, 6",3,44.3355381,9.2102452,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6878
217,Hotel Santa Margherita Palace,"Via Roma, 9",5,44.3362855,9.2129488,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6878
218,Bed & Breakfast Azalea,,2,44.3698805,9.1322243,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5895
219,Piccolo Hotel,,3,44.238633,9.4905985,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4341
220,Premuda,,3,44.2244372,8.4168779,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7346
221,Hotel Villa La Brise,"Corso Giuseppe Mazzini, 199",3,43.8234279,7.8086294,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
222,Hotel Florenz,"Via Domenico Brunenghi, 124",3,44.1746012,8.3317625,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
223,Alpi,,3,44.3988448,8.2764655,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1109
224,Collevento,Via al Castello,2,44.3454588,9.3267976,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3616
225,Albergo Luna di Marzo,,3,44.1146936,9.7289525,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
226,Albergo Bar Ristorante Zuccarino,"Fraz.Vobbietta, 11",3,44.6363179,8.9807149,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3452
227,Hotel Monte Rosa,,3,44.3189484,9.3229714,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2099
228,Il Saraceno,,3,44.1166096,9.7293083,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
229,Rifugio Escursionistico Colle Melosa,,2,43.9894339,7.6840546,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7810
230,Casa del Ghirosveglio,"Via Roma, 56",2,43.9035199,7.7213108,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,486
231,Argentina,Via Gropallo,1,44.4097959,8.9438387,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
232,Imbarcadero,Località Barberis,2,44.2880989,8.2017646,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4997
233,La Rosa dei Venti Hotel Sanremo,,3,43.8141856,7.7558702,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
234,Alda,"Via Monte Tabor, 23",3,44.3456878,8.5514447,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1952
235,Hotel Marinella,"Via Monte Tabor, 22",3,44.3456246,8.5512038,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1952
236,Hotel Flora,"Via Monte Tabor, 47",3,44.3459048,8.5520926,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1952
237,Hotel Firenze e Continentale,"Via Pietro Paleocapa, 7",3,44.1103928,9.8153555,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
238,Hotel Venezia,,3,44.1104548,9.8157772,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
239,Raphael,,2,43.7833897,7.6461932,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7965
240,Ancora,"Via Dante Alighieri, 3",3,44.3457388,8.5531968,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1952
241,Tirreno,"Via Genova, 3",3,44.3458146,8.5529352,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1952
242,Villa Costa,,3,44.3448607,8.5509431,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1952
243,Ostello Tramonti,"Via Fabio Filzi, 110",2,44.0974926,9.7758653,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
244,Hotel Centro,,1,43.8153031,7.7761576,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
245,Hotel Italia,,3,44.2050909,8.4161478,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4815
246,Hotel Miramare,,3,44.2040933,8.415867,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4815
247,Residenza Al Porto,,3,44.2208604,8.4140663,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7346
248,B&B Verde sul Mare,"Via dell'Erica, 23",2,44.3954811,8.6752422,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,326
249,Piccolo Hotel,"Via Trieste, 2",3,44.4058249,8.6847352,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,326
250,Al Saraceno,"Via del Capo, 2",5,44.181986,8.4015397,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4815
251,Albastross,,4,44.1816428,8.3996935,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4815
252,Miramare,,3,44.1816872,8.4000353,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4815
253,Il Baguttino,"Via Giuseppe Garibaldi, 101",2,44.2255363,8.4165543,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7346
254,Villa Ombrosa,"Via Aurelia, 34",2,44.224935,8.4168764,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,7346
255,Hotel Annabella,"Via Costasecca, 10",1,44.3342315,9.2096738,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6878
256,Montallegro,,3,44.3696303,9.2549967,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2379
257,Ostello SuGenova,"Salita nuova di Nostra Signora del Monte, 23",2,44.4132624,8.9639852,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
258,Albergo Boccadasse,"Via Boccadasse, 14a",2,44.3936014,8.9758053,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
259,Villa Giada Holiday Club,"Strada Colla, 103",3,43.8812325,7.9924367,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3421
260,Albergo Oasi,,3,44.1712877,8.34129,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
261,Albergo Riviera,,2,44.1696275,8.3429987,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
262,Albergo Puppo,,3,44.4245005,8.814776,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4068
263,guest_house 1592872304,,2,44.0689235,8.0292729,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5867
264,Inter-Viam,,2,44.4193826,8.9188553,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
265,B&B Madonnetta,,2,44.4213892,8.9319233,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
266,Bed & Breakfast Maura,,2,44.4141075,8.91221,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
267,Bed and Breakfast Casa Caminetto Vallese,,2,44.4132708,8.9418357,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
268,Bed and Breakfast Le stanze,,2,44.4132881,8.94187,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3131
269,Hotel Castello Miramare,,3,44.4243368,8.8122433,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4068
270,Lolli Palace,,3,43.8139901,7.7697372,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
271,Grand Hotel de Londres,"Corso Matuzia, 2",4,43.8116148,7.7639437,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
272,Nyala Hotel,,3,43.8136122,7.7558659,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
273,Best Western Hotel Nazionale,,4,43.8152148,7.7728905,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
274,Hotel Marinella,,3,43.8196572,7.7827347,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
275,Residence La Palma,,3,43.9533847,8.1508597,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,240
276,Piccolo Hotel,Via Sant'Elmo,3,43.901112,8.0756917,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2591
277,Hotel Firenze,"Corso Regina Margherita, 97",3,43.8021392,7.7153382,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,6771
278,Albergo diffuso Munta e cara,"Piazza Vittorio Veneto, 2",3,43.8801561,7.6622012,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,288
279,Seagull,"Passeggiata Marconi, 24",3,43.7902281,7.6011497,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8086
280,Sole Mare,"Lungomare Marconi, 22",3,43.7900577,7.6014266,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8086
281,Albergo Marinella,"Via Nino Bixio, 5",3,44.361214,8.5847459,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8020
282,Hotel Santa Maria,"Via Brunenghi, 71",3,44.1697438,8.33857,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
283,Trattoria Locanda Piemontese,"Piazza Massa, 4",3,44.2046279,8.2947483,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1143
284,"Agriturismo ""Sorgenti del Gromolo""",,2,44.3154438,9.4720055,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1559
285,Ospitalia del Mare,,2,44.167107,9.6136072,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
286,Albergo Santuario,,3,44.28411,9.5573116,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1830
287,Agriturismo Monte Zatta,"Via Codivara, 48",2,44.3901447,9.49003,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8025
288,Agriturismo Colle del Faggio,,2,44.4079141,9.4934364,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3863
289,Rifugio dei Cacciatori,,3,44.278663,9.8090599,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,1142
290,Cuccaro Club,,3,44.2784911,9.7996751,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,8437
291,Bed & Breakfast Pernambucco,,2,44.1869268,8.3273158,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,2817
292,Albergo Teatro s.n.c.,"Via Carpenino, 31",1,44.103546,9.8215774,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3502
293,Hotel ca' d'andrean,,3,44.1081841,9.7294796,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5980
294,Albergo Pasquale,,3,44.1460394,9.6545815,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,4562
295,Villa Clelia,,2,44.1676072,9.6130545,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,3649
296,Hotel Napoleon,,3,43.8084664,7.7537565,https://images.unsplash.com/photo-1566073771259-6a8506099945?q=80&w=1200&auto=format&fit=crop,5005
