name,street,stars,latitude,longitude,imageUrl,locationId
Agriturismo Il Pernambucco della Contessa,Borgio Verezzi,0,44.1834468,8.3174404,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Albergo Bruna,Via Vittorio Veneto 41,1,44.1604665,8.3117421,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Albergo Calcagno,Via Vittorio Veneto 50,1,44.1594545,8.3118993,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Albergo Rivamare,Via Aurelia 27,1,44.1571932,8.3073223,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
B&B A Creusa,Borgio Verezzi,0,44.1698756,8.3132157,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
B&B San Martino,Borgio Verezzi,3,44.1697593,8.3116968,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Del Bergallo,Borgio Verezzi,0,44.1672138,8.311404,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Federico II,Borgio Verezzi,3,44.1674932,8.3112203,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Grand Hotel Pietra Ligure,Borgio Verezzi,4,44.156233,8.3008607,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Hotel Vela Mare,Borgio Verezzi,3,44.156544,8.3045986,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Hotel Villa Ada,Via Vittorio Veneto 4,3,44.1597404,8.3068426,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Hotel Villa delle Rose,Via Nazario Sauro 1,3,44.1586241,8.3115248,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Ideal Hotel,Via Venticinque Aprile 32,3,44.1579527,8.3083512,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
La Torreta,Borgio Verezzi,0,44.1824197,8.3193954,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Le Stanze Sul Mare,Borgio Verezzi,0,44.1697054,8.3114501,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Residence Chèrie,Borgio Verezzi,0,44.1573999,8.30288,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Svegliarsi a Verezzi,Borgio Verezzi,0,44.1685843,8.3144655,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
via verezzi 10,via verezzi 10,0,44.1599109,8.3144478,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Villa Ada,Borgio Verezzi,0,44.1597081,8.3068022,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,832
Agriturismo U Caruggiu,Via G. Garibaldi 5,0,43.974815,7.9452731,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,862
Green Riviera - alloggi e ristorante,Località Giaiette,0,44.416456,9.4571828,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,885
b&b Casa Galletti,Via Martiri di Voltaggio 22,0,44.573565,8.9379774,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1051
B&B Il Poggio,Via Vecchia,0,44.5777501,8.9618351,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1051
B&B La Moeggia,Via Dottor Giuseppe Levrero 4,0,44.5724667,8.9442832,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1051
Ristorante Bar Albergo Vittoria,Busalla,0,44.57472,8.9432705,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1051
Al giardino degli artisti,Cairo Montenotte,0,44.4008742,8.2723985,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1109
Alpi,7,0,44.3988448,8.2764655,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1109
City Hotel,Cairo Montenotte,0,44.3874681,8.2816503,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1109
Hotel Ristorante Pizzeria La Torre,Corso Italia 29,0,44.3976544,8.2772271,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1109
Il Nido del Falco,Calice al Cornoviglio,0,44.2396256,9.8559602,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1142
Rifugio dei Cacciatori,Calice al Cornoviglio,0,44.278663,9.8090599,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1142
Antica Casa del Canto,Via Canto di Sotto 3,0,44.2227455,8.2978501,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1143
Trattoria Locanda Piemontese,Piazza Massa 4,0,44.2046279,8.2947483,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1143
Hotel Lux,Calizzano,0,44.2370629,8.116931,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1146
Hotel Miramonti,Calizzano,3,44.2362578,8.1153117,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1146
Hotel Ristorante Villa Elia,Via Valle 26,0,44.2393277,8.1103291,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1146
"""HomeHolidays"" Un Balcone tra il Cielo e il Mare",Camogli,0,44.3446817,9.1697685,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Acqua Marina,Via Gio Bono Ferrari 24,0,44.3471039,9.1569825,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Al Piccolo Scoglio,Camogli,0,44.3522082,9.1510608,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Albergo Augusta,Via Piero Schiaffino 100,2,44.352213,9.1517089,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
B&B Casa Ninni,Via Montesecco 3,0,44.3448553,9.1637245,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
B&B I Maggiolini,Camogli,0,44.3447561,9.1677535,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
B&B Sciûsciâ e Sciorbî,Camogli,0,44.3466061,9.1691047,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
BBQ Lodge,Via San Rocco 34,0,44.3376321,9.1588779,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Blu di Camogli,Camogli,0,44.349394,9.1562542,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Carrick Hotel,Camogli,0,44.3462229,9.1576987,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Casa di Gaia,Camogli,0,44.3435486,9.1631408,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Casa di Yama,Camogli,0,44.3435064,9.1631448,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Cenobio dei Dogi,Via Niccolò Cuneo 34,4,44.3470377,9.1559525,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Dei Mille,Via Lorenzo Bozzo 30,0,44.3492227,9.1554389,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Hotel Portofino Kulm,Via Bernardo Gaggini 23,4,44.3345148,9.1716044,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Hotel Ristorante Selene,Camogli,1,44.3470588,9.1570615,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Il leccio Luxuri resort Portofino Monte,Camogli,0,44.3380253,9.1773391,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Infinity Mare/Monti,Via della Repubblica 20,3,44.3494551,9.1546141,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
L'ancora,Via Piero Schiaffino 11,3,44.3515179,9.1522326,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
l'andirivieni,Camogli,0,44.3525174,9.1524985,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
La Camogliese,Camogli,3,44.3479455,9.1556345,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
La casa di Alessia,Salita Giacomo Favale 5,0,44.3501392,9.1535197,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
La casa di Elisa,Via della Repubblica 105,0,44.3507016,9.1529126,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
La casa di Greta,Salita Pinetto 15,0,44.3490635,9.154636,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
La conchiglia,Camogli,0,44.3539133,9.149104,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
La Gioia,Via San Fortunato 5,3,44.3513976,9.1522313,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
La Rosa bianca di Portofino,Via Mortola 37,0,44.3316878,9.1585761,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Locanda I tre merli,Camogli,0,44.3518802,9.1514799,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Margherita,Via Pietro Risso 31,0,44.3458658,9.1598501,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Monastero San Prospero,Camogli,0,44.3520082,9.1554147,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Prova,Camogli,0,44.348491,9.1564805,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Soffio di Mare,Camogli,0,44.3482673,9.1555981,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Stella Marina,Via Gio Bono Ferrari 16,0,44.3469722,9.1570592,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Stella Maris,Via San Nicolò 68,0,44.3233693,9.1480499,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Sublimis Boutique Hotel,Camogli,0,44.3490996,9.1545846,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Villa Orchidea,Camogli,2,44.3482115,9.1644336,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Villa Rosmarino,Camogli,0,44.3432958,9.1617785,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
villino El Seibo,Corso Giuseppe Mazzini 70,0,44.3506829,9.1543572,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1201
Agriturismo Gli Orti di Bertin,Campo Ligure,0,44.5267634,8.7188047,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1225
Nonno Toni,Via della Giustina 10,0,44.5372925,8.698789,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1225
B&B Casa Torre,Campomorone,0,44.5299047,8.8805019,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1254
B&B La casa di Ada,Via alla Caffarella 20,0,44.5170133,8.8720799,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1254
Agriturismo C'era Una Volta,Str. Ciaixe,0,43.8259784,7.6199621,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1259
Casa Mimosa,Camporosso,0,43.8139873,7.6120628,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1259
Casa Rosalie,Via Torino 51,0,44.0107878,7.9551063,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1397
La Pineta,Via Torino 1,0,44.0101408,7.9516464,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1397
Albergo della Stazione,Carcare,3,44.3696074,8.2884382,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1406
Relais Villa degli Aceri,Largo Don Minzoni 2,0,44.3536616,8.2918017,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1406
Se mi vuoi lasciare,Carcare,0,44.3567146,8.282699,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1406
Agriturismo Il Filo Di Paglia,Carro,0,44.269627,9.5910338,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1472
Ca' Marcantonio,Carro,0,44.2810325,9.5734957,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1472
Invidia,Carro,0,44.288834,9.566184,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1472
La Vite Rossa,Carro,0,44.2893188,9.5900639,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1472
Locanda del Porcino,Carro,0,44.2824173,9.6002828,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1472
Cà Melana,Carrodano,0,44.1962473,9.652253,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1473
Hotel Abetaia,Carrodano,0,44.2246201,9.6305694,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1473
Carpe Diem a Villa Barca,Borgata Case Soprane 26,0,44.0353879,8.0461716,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1548
"Agriturismo ""Sorgenti del Gromolo""",Casarza Ligure,0,44.3154438,9.4720055,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1559
B&B Terra di Liguria,Casarza Ligure,0,44.2738012,9.470406,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1559
B&B Villa Luisa,Casarza Ligure,0,44.2742482,9.4705876,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1559
La Casa di Campo Albaro,Casarza Ligure,0,44.2934793,9.4756002,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1559
Nicolini,Casarza Ligure,0,44.2765626,9.4719656,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1559
Nino du Fera,Casarza Ligure,0,44.2763552,9.4696992,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1559
Agriturismo Le Giare,Via Carpeneli 15,0,44.5427313,8.996982,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1572
Albergo Anna,Via Fornace 1,1,44.5346492,8.9971898,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1572
Albergo Magenta,Piazza Venticinque Aprile 20,1,44.5353427,8.9965037,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1572
"Azienda Agrituristica ""Cascina Salvega""",Località Salvega 38,0,44.5339376,8.9846425,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1572
Ristorante Chiara,Casella,0,44.5416837,8.9815523,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1572
Terme di Pigna,Castel Vittorio,0,43.9299836,7.6684945,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1677
Cà Igi,Via Carmine 23,0,43.8659331,7.8677946,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1724
Ti vengo a cercare,Via Principe Amedeo 14,0,43.8653599,7.8690063,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1724
Agriturismo Bini,Via Rubiano 19,0,44.0812433,9.992516,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1792
Albergo delle Tamerici,Castelnuovo Magra,0,44.0517444,9.9961162,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1792
Albergo Smeraldo,Strada Statale Aurelia 154,0,44.0816595,10.0090021,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1792
Hotel Rondine,Castelnuovo Magra,0,44.0483268,10.013961,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1792
La Pineta,Castelnuovo Magra,0,44.0474421,10.01398,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1792
Agriturismo Monte Pu,Castiglione Chiavarese,0,44.2918973,9.5080896,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1830
Albergo Santuario,Castiglione Chiavarese,0,44.28411,9.5573116,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1830
B&B Dreamland,Castiglione Chiavarese,0,44.2731374,9.5274572,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1830
B&B Fiume,Via Fiume 11,0,44.2708426,9.5065011,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1830
Domus Franca,Castiglione Chiavarese,0,44.2998813,9.48296,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1830
La Casa di Martina a San Pè,Castiglione Chiavarese,0,44.2751369,9.5032825,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1830
La Vigna,Castiglione Chiavarese,3,44.2510798,9.512008,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1830
Alda,Via Monte Tabor 23,3,44.3456878,8.5514447,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Ancora,Via Dante Alighieri 3,3,44.3457388,8.5531968,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
B&B Il Baluardo,Celle Ligure,0,44.3362061,8.5385308,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
B&B Il Capriolo,Celle Ligure,0,44.3376502,8.5387567,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
B&B Il Castellaro,Celle Ligure,0,44.3426393,8.539377,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Foresteria della Croce,Celle Ligure,0,44.3630073,8.5510339,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Hotel Adriana,Celle Ligure,3,44.344944,8.544846,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Hotel Flora,Via Monte Tabor 47,3,44.3459048,8.5520926,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Hotel Marinella,Via Monte Tabor 22,3,44.3456246,8.5512038,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Hotel Riviera,Celle Ligure,3,44.3429637,8.5443112,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Hotel San Michele,Via Triesre 5,4,44.3455639,8.5521339,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Tirreno,Via Genova 3,3,44.3458146,8.5529352,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Villa Costa,3,3,44.3448607,8.5509431,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1952
Agriturismo Du Suì,Ceranesi,0,44.471483,8.9173001,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1978
Casa del Pellegrino,Piazza del Santuario 31a,0,44.4908533,8.8620077,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1978
Mercure,Ceranesi,4,44.4757072,8.897073,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1978
Nazionale,Ceranesi,0,44.5008371,8.9040689,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1978
Hotel Tiffany,Ceriale,0,44.0961514,8.231342,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2003
Residence Oliveto,Ceriale,0,44.0928053,8.2287367,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2003
La vecchia fattoria,Ceriana,0,43.868112,7.7980246,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2004
Corallini,Cervo,3,43.9266298,8.114919,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2049
Florinda Lemon Suite,Cervo,0,43.9264358,8.1154656,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2049
I Gabbiani,Via Solitario delle Alpi 32,0,43.9273439,8.1146854,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2049
