id,name,location_id,latitude,longitude
902319,Nocera Superiore,4801,40.742597,14.672398
902320,Nola,4813,40.923652,14.525004
902321,Ottaviano,5028,40.85256,14.493479
902322,Torre Annunziata Centrale,7630,40.747131,14.463744
902323,Torre Annunziata Citta',7630,40.754069,14.448628
902324,Torre Del Greco,7643,40.787631,14.363159
902325,Lioni,3678,40.874869,15.186324
902326,Lioni Valle Delle Viti,3678,40.887025,15.215936
902327,Maddaloni Superiore,3823,41.048567,14.396055
902328,Marcianise,3937,41.03596,14.287658
902329,Marigliano,3954,40.923733,14.460435
902330,Mignano Di Monte Lungo,4187,41.407585,13.986672
902331,Eboli,2656,40.611057,15.052382
902332,Baronissi,563,40.743779,14.77224
902333,Morcone,4632,41.340445,14.677658
902334,Napoli Campi Flegrei,4721,40.822462,14.194649
902335,Napoli Piazza Garibaldi,4721,40.852326,14.275159
902336,Pellezzano,5256,40.719928,14.777354
902337,Villa Literno,8247,41.004956,14.06753
902338,Vitulano Foglianise,1801,41.163008,14.720027
902339,Auletta,412,40.534934,15.426706
902340,Padula,5079,40.335142,15.629921
902341,Petina,5345,40.560347,15.389298
902342,Polla,5579,40.512921,15.497238
902343,Sala Consilina,6348,40.405144,15.576057
902344,Pompei,5599,40.745918,14.501109
902345,Pontelandolfo,5634,41.29578,14.712051
902346,Solofra,7251,40.834504,14.843975
902347,Spartimento Di Scisciano,7037,40.891561,14.468487
902348,S.Lorenzo Maggiore,6584,41.219748,14.648419
902349,S.Marcellino Frignano,6592,40.992103,14.171976
902350,S.Maria Capua Vetere,6881,41.07353,14.254081
902351,S.Maria La Bruna,7722,40.755435,14.407647
902352,Terzigno,7519,40.806926,14.503275
902353,Tora Presenzano,7570,41.358861,14.04514
902354,Agropoli Castellabate,73,40.351521,15.002053
902355,Capaccio Roccadaspide,1325,40.454518,15.013551
902356,Pisciotta Palinuro,5509,40.091539,15.243601
902357,Torre Orsaia,7649,40.099017,15.481204
902358,Montaguto Panni,4377,41.235362,15.235132
902359,Montecorvino,624,40.617439,14.944628
902360,Nusco,4866,40.872272,15.095642
902361,Falciano Mondragone Car.,2718,41.123525,13.971792
902362,Pignataro Maggiore,5467,41.17384,14.160545
902363,Benevento Arco Traiano,649,41.136834,14.777662
902364,Luogosano,3787,40.980381,14.994305
902365,Mercato San Severino,4100,40.783095,14.759749
902366,San Mauro La Bruca,6630,40.09683,15.298924
902367,San Nicola Varco Di Eboli,594,40.561479,14.998375
902368,Sapri,6938,40.078013,15.627204
902369,Acerra,18,40.939066,14.372243
902370,Angri,254,40.746404,14.575366
902371,Apice S.Arcangelo Bonito,280,41.140927,14.918733
902372,Aquilonia,295,40.940252,15.541249
902373,Ariano Irpino,336,41.181883,15.117508
902374,Avellino,422,40.921612,14.820586
902375,Aversa,424,40.973323,14.218578
902376,Boccia Al Mauro,7630,40.732794,14.471878
902377,Borgo,2358,40.845976,14.784092
902378,Boscoreale,892,40.770786,14.48017
902379,Cancello,2048,40.993063,14.418877
902380,Cancello Arnone,1275,41.063369,14.02901
902381,Capua,1381,41.101306,14.210347
902382,Casalbuono,1500,40.214093,15.686095
902383,Caserta,1577,41.068655,14.328457
902384,Casoria,1593,40.907762,14.29874
902385,Cassano Irpino,1602,40.869227,15.031213
902386,Castelfranci,1696,40.935968,15.038655
902387,Castellammare Di Stabia,1715,40.701398,14.483737
902388,Cava Dei Tirreni,1892,40.703662,14.708461
902389,Cavalleggeri Aosta,4721,40.819292,14.185679
902390,Ascea,382,40.140955,15.172626
902391,Battipaglia,594,40.605789,14.98324
902392,Celle Bulgheria Roccagloriosa,1948,40.10287,15.39473
902393,Centola,1969,40.090672,15.34674
902394,Omignano Salento,4923,40.252688,15.134406
902395,Policastro Bussentino,6895,40.076482,15.528438
902396,Cese,5332,41.210883,14.787329
902397,Chianche Ceppaloni,2087,41.050122,14.777618
902398,Codola,4801,40.767687,14.665622
902399,Savignano Greci,6983,41.230587,15.167109
902400,Scafati,6994,40.746028,14.523253
902401,Sessa Aurunca R.,1958,41.1955,13.8761
902402,Solopaca,7253,41.210521,14.571413
902403,Teano,7470,41.231804,14.077075
902404,Fisciano,2848,40.759095,14.77486
902405,Paternopoli,5219,40.972903,15.009932
902406,Corsano,2413,41.164472,14.958463
902407,Gragnano,3301,40.688964,14.520445
902408,Lanzara Fimiani,6091,40.769685,14.68115
902409,Lavorate,6953,40.78733,14.649875
902410,Bagnoli Irpino,471,40.83917,15.06324
902411,Salerno,6366,40.675137,14.772822
902412,Salza Irpina,6400,40.922251,14.881761
902413,Sarno,6953,40.813063,14.612442
902414,Montoro Forino,4614,40.819987,14.757381
902415,Montoro Superiore,4614,40.831616,14.80217
902416,Montorsi,6799,41.080487,14.786519
902417,Napoli Gianturco,4721,40.853959,14.288213
902418,Napoli Mergellina,4721,40.831531,14.218662
902419,Napoli Montesanto,4721,40.847807,14.244022
902420,Piazza Amedeo,4721,40.838506,14.232974
902421,Napoli Centrale,4721,40.852933,14.272908
902422,Campo Di Nusco,4866,40.879143,15.129255
902423,Campolattaro,1246,41.285869,14.726853
902424,Pozzuoli Solfatara,5723,40.827586,14.126163
902425,Quarto Di Marano,5829,40.871086,14.122801
902426,Recale,5893,41.06235,14.30323
902427,Reviglione Di Somma Vesuviana,5028,40.872234,14.482833
902428,Riardo,5949,41.265177,14.124949
902429,Pettorano Sul Gizio,5361,41.974557,13.965036
902430,Fossacesia,2944,42.235097,14.524255
902431,Civita D`Antino-Morino,2207,41.870632,13.458868
902432,S.Vincenzo V.R.,6738,41.832988,13.526148
902433,Sulmona-Introdacqua,7405,42.038241,13.92156
902434,Rivisondoli-Pescocostanzo,6017,41.877292,14.079308
902435,Castel Di Sangro,1649,41.777829,14.112049
902436,Scerne Di Pineto,5478,42.642427,14.041324
902437,Bugnara,1032,42.031166,13.862082
902438,Bussi,5656,42.194154,13.849075
902439,Campo Di Giove,1223,42.007967,14.041492
902440,Pratola Peligna Superiore,5753,42.080415,13.87223
902441,Vigliano D`Abruzzo,7042,42.341675,13.231335
902442,Tione Degli Abruzzi,7542,42.204908,13.64205
902443,Popoli Vittorito,5656,42.172354,13.826152
902444,Tortoreto Lido,7686,42.804562,13.939012
902445,Pineto Atri,5478,42.607736,14.069072
902446,Teramo,7485,42.660551,13.715882
902447,Castellalto Canzano,1713,42.69564,13.793043
902448,Sante Marie,6910,42.096993,13.21696
902449,Carrito-Ortona,4984,42.026506,13.720179
902450,Campo Di Giove-Monte Maiella,1223,41.993262,14.069088
902451,Cocullo,2240,42.040723,13.776636
902452,Alanno,96,42.287185,14.019595
902453,Alba Adriatica Nereto Contr.,100,42.83438,13.91733
902454,Alfedena-Scontrone,7039,41.738222,14.044662
902455,Anversa-Villalago-Scanno,1032,42.017261,13.835618
902456,Avezzano,426,42.039495,13.426446
902457,Capistrello,1335,41.97051,13.399276
902458,Cappelle-Magliano,7046,42.059369,13.372468
902459,Carsoli,1476,42.09578,13.080388
902460,Casalbordino Pollutri,1497,42.193653,14.633045
902461,Celano-Ovindoli,1938,42.076999,13.543398
902462,Cerchio,1987,42.061082,13.597972
902463,Chieti,2108,42.356905,14.13815
902464,Civitella Roveto,2222,41.916419,13.424882
902465,Colli Di Monte Bove,6910,42.097103,13.15057
902466,Sassa Tornimparte,7042,42.360549,13.295333
902467,Scafa S.Valentino Caramanico T,6993,42.26717,13.99909
902468,Scurcola Marsicana,7046,42.053136,13.344374
902469,Sella Di Corno,7042,42.360461,13.189876
902470,Fontecchio,2901,42.222822,13.604445
902471,Giulianova,3245,42.751673,13.965743
902472,L`Aquila,3495,42.351055,13.384959
902473,S.Vito Lanciano,6743,42.307401,14.448093
902474,Montesilvano,4579,42.515766,14.152567
902475,Mosciano S. Angelo,4671,42.710309,13.908563
902476,Pratola Peligna,5753,42.102423,13.876349
902477,Prezza,5787,42.053699,13.834497
902478,Raiano,5860,42.097931,13.80908
902479,Roccaraso,6093,41.850833,14.079292
902480,Roseto Degli Abruzzi,6264,42.677852,14.01535
902481,Pescara,5314,42.467789,14.205066
902482,Pescara Porta Nuova,5314,42.458072,14.211663
902483,Pescina,5331,42.037564,13.668981
902484,Pescocanale,1335,41.9589,13.391624
902485,Piano D`Orta Bolognano,7640,42.254455,13.951514
902486,Molina Castel Vecchio Subaqueo,4293,42.143476,13.739644
902487,Francavilla Al Mare,2962,42.421316,14.288062
902488,Notaresco,4826,42.706502,13.876365
902489,Oricola-Pereto,4950,42.067835,13.044214
902490,Ortona,4983,42.354196,14.407698
902491,Paganica,2943,42.334751,13.464317
902492,Palena,5114,41.918401,14.105189
902493,Torre Dei Passeri,7640,42.244022,13.937525
902494,Manoppello,3904,42.305848,14.061057
902495,Pescara S. Marco,5314,42.44613,14.208981
902496,Fossacesia - Torino Di Sangro,2944,42.237648,14.525456
902497,Cupone,1335,41.964628,13.377481
902498,Fagnano Campana,2712,42.250575,13.562743
902499,Balsorano,499,41.809427,13.556546
902500,Beffi,7542,42.197341,13.660759
902501,Bellante Ripattone,1713,42.705775,13.837978
902502,Vasto S.Salvo,6712,42.079832,14.739483
902503,Villa San Sebastiano,7046,42.049331,13.308271
902504,Porto Di Vasto,8034,42.167774,14.698057
902505,Silvi,7201,42.55911,14.110365
902506,Sulmona,7405,42.060836,13.907156
902507,Tagliacozzo,7426,42.070701,13.255664
902508,Goriano Sicoli,3277,42.082698,13.78286
902509,Acciano,14,42.175994,13.711345
902510,S.Demetrio De` Vestini,6838,42.294447,13.536543
902511,Tocco Castiglione,7554,42.226619,13.904658
902512,Tollo Canosa Sannita,2962,42.394208,14.339984
902513,Torino Di Sangro Paglieta,7614,42.227479,14.552549
902514,Assemini,393,39.287603,8.997936
902515,Bonorva,812,40.417763,8.760707
902516,Borore,878,40.218992,8.809535
902517,Caniga,6964,40.716116,8.526395
902518,Chirialza,7476,40.830877,9.36732
902519,Cixerri,8287,39.26982,8.578934
902520,Scala Di Giocca,5014,40.698881,8.59695
902521,Siliqua,7195,39.297005,8.813078
902522,Solarussa,7239,39.952525,8.679813
902523,Su Canale,7476,40.838375,9.404226
902524,Iglesias,3413,39.310563,8.539786
902525,Barbusi,1405,39.203024,8.501702
902526,Bauladu Milis,597,40.020722,8.687123
902527,Sant`Orsola,6964,40.747117,8.532229
902528,Samassi Serrenti,6403,39.483075,8.899035
902529,Sanluri Stato,6767,39.526147,8.850221
902530,Sant`Anna,3968,39.810758,8.641451
902531,Monti Telti,4590,40.829632,9.322814
902532,Cagliari,1088,39.216078,9.107984
902533,Cagliari Elmas,2662,39.264193,9.045497
902534,Cala Sabina,3262,41.011012,9.5881
902535,Campomela,4710,40.68139,8.638875
902536,Berchidda,655,40.772052,9.181312
902537,Monte Arcau,3413,39.244501,8.543347
902538,Golfo Aranci Marittima,3262,40.995775,9.623843
902539,Golfo Aranci,3262,40.997261,9.62471
902540,Olbia,4889,40.924595,9.498293
902541,Oristano,4958,39.902033,8.603974
902542,Oschiri,4995,40.713273,9.107749
902543,Pabillonis,5044,39.610878,8.741013
902544,Macomer,3820,40.267899,8.772279
902545,Decimomannu,2566,39.304593,8.965808
902546,Musei,4712,39.28837,8.676528
902547,Ploaghe,5531,40.66132,8.728075
902548,Villamassargia Domusnovas,8287,39.294811,8.641986
902549,Villasor,8328,39.381451,8.935907
902550,Porto Torres,5682,40.833045,8.39642
902551,Abbasanta,5,40.128801,8.817733
902552,San Gavino,6498,39.546206,8.788017
902553,Enas,3721,40.85706,9.431095
902554,Torralba,7626,40.482769,8.781619
902555,Porto Torres Marittima,5682,40.837914,8.397301
902556,S.Giorgio Di Sassari,6964,40.754903,8.516505
902557,Madonna Di Castro,4995,40.672018,9.046014
902558,Paulilatino,5227,40.077373,8.775812
902559,Villaspeciosa Uta,8329,39.304168,8.940501
902560,San Giovanni,6964,40.762523,8.499282
902561,Sassari,6964,40.729506,8.554157
902562,Tissi Usini,7876,40.689278,8.530258
902563,Ardara,318,40.632139,8.818996
902564,Marinella,3262,40.999129,9.55362
902565,Ozieri Fraigas,5040,40.627334,8.986497
902566,Ozieri Chilivani,5040,40.609496,8.933744
902567,Mores Ittireddu,3479,40.555954,8.875838
902568,Giave,3211,40.455875,8.729388
902569,Marrubiu Terralba Arborea,3968,39.75293,8.641144
902570,Serramanna Nuraminis,7124,39.426123,8.916579
902571,Rudalza,4889,40.994082,9.531214
902572,Olbia Marittima Isola Bianca,4889,40.922597,9.523706
902573,Carbonia Serbariu,1405,39.169508,8.509186
902574,Uras Mogoro,7864,39.692629,8.696459
902575,Borgo Valsugana Centro,852,46.051182,11.453967
902576,Rovereto,6297,45.890985,11.033518
902577,Trento,7737,46.072414,11.118941
902578,Bolzano,790,46.496346,11.358556
902579,Fortezza,2938,46.788841,11.609922
902580,S.Candido,6440,46.732728,12.271917
902581,Merano,4095,46.673066,11.148978
